collectionAssignmentId;collectorName;producerName;collectionDate;pointName;volumen
11724;Olivia Davis;Jennifer Brown;4/6/2023;Chicago;916
11725;Olivia Davis;Jennifer Brown;4/6/2023;Philadelphia;806
11726;Olivia Davis;Jennifer Brown;4/6/2023;Miami;465
11727;Robert Johnson;Jennifer Brown;4/6/2023;Atlanta;824
11728;Michael Kim;Jennifer Brown;4/6/2023;Houston;864
11729;Emily Chen;Jennifer Brown;4/6/2023;New York;747
11730;William Rodriguez;Jennifer Brown;4/6/2023;New York;103
11731;Benjamin Kim;Jennifer Brown;4/6/2023;Atlanta;155
11732;Avery Brown;Jennifer Brown;4/6/2023;Los Angeles;629
11733;Sophia Nguyen;Jennifer Brown;4/6/2023;Philadelphia;377
11734;Lucas Wong;Jennifer Brown;4/6/2023;New York;660
11735;John Smith;Jennifer Brown;4/6/2023;New York;913
11736;Jane Doe;Jennifer Brown;4/6/2023;Boston;871
11737;Michael Kim;Jennifer Brown;4/6/2023;Miami;705
11738;Benjamin Kim;Jennifer Brown;4/6/2023;Indianapolis;435
11739;Ethan Wilson;Jennifer Brown;4/6/2023;Atlanta;18
11740;Avery Brown;Jennifer Brown;4/6/2023;Denver;392
11741;William Rodriguez;Jennifer Brown;4/6/2023;Miami;127
11742;Avery Brown;Jennifer Brown;4/6/2023;Chicago;973
11743;Robert Johnson;Jennifer Brown;4/6/2023;Miami;99
11744;Avery Brown;Jennifer Brown;4/6/2023;San Francisco;353
11745;Olivia Davis;Jennifer Brown;4/6/2023;Los Angeles;305
11746;Emily Chen;Jennifer Brown;4/6/2023;Boston;906
11747;Samantha Lee;Jennifer Brown;4/6/2023;Miami;768
11748;Ethan Wilson;Jennifer Brown;4/6/2023;New York;362
11749;William Rodriguez;Jennifer Brown;4/6/2023;San Francisco;583
11750;Lucas Wong;Jennifer Brown;4/6/2023;Washington, D.C.;304
11751;Michael Kim;Jennifer Brown;4/6/2023;San Francisco;742
11752;John Smith;Jennifer Brown;4/6/2023;Indianapolis;361
11753;Samantha Lee;Jennifer Brown;4/6/2023;Seattle;476
11754;Samantha Lee;Jennifer Brown;4/6/2023;Miami;691
11755;Emily Chen;Jennifer Brown;4/6/2023;Miami;465
11756;Avery Brown;Jennifer Brown;4/6/2023;Kansas City;613
11757;John Smith;Jennifer Brown;4/6/2023;Kansas City;770
11758;Benjamin Kim;Jennifer Brown;4/6/2023;Washington, D.C.;87
11759;Olivia Davis;Jennifer Brown;4/6/2023;Washington, D.C.;422
11760;Isabella Jackson;Jennifer Brown;4/6/2023;Atlanta;556
11761;Jane Doe;Jennifer Brown;4/6/2023;Indianapolis;758
11762;Lucas Wong;Jennifer Brown;4/6/2023;Boston;918
11763;William Rodriguez;Jennifer Brown;4/6/2023;Houston;512
11764;Avery Brown;Jennifer Brown;4/6/2023;Philadelphia;997
11765;William Rodriguez;Jennifer Brown;4/6/2023;Denver;720
11766;Isabella Jackson;Jennifer Brown;4/6/2023;Boston;15
11767;Avery Brown;Jennifer Brown;4/6/2023;San Francisco;316
11768;Lucas Wong;Jennifer Brown;4/6/2023;Indianapolis;541
11769;Benjamin Kim;Jennifer Brown;4/6/2023;Philadelphia;513
11770;Emily Chen;Jennifer Brown;4/6/2023;Kansas City;139
11771;Thomas Martinez;Jennifer Brown;4/6/2023;Indianapolis;297
11772;Benjamin Kim;Jennifer Brown;4/6/2023;Houston;832
11773;Robert Johnson;Jennifer Brown;4/6/2023;Washington, D.C.;387
11774;Thomas Martinez;Jennifer Brown;4/6/2023;Kansas City;156
11775;Emily Chen;Jennifer Brown;4/6/2023;New York;752
11776;Sophia Nguyen;Jennifer Brown;4/6/2023;Washington, D.C.;388
11777;Isabella Jackson;Jennifer Brown;4/6/2023;Denver;324
11778;Sophia Nguyen;Jennifer Brown;4/6/2023;Philadelphia;48
11779;John Smith;Jennifer Brown;4/6/2023;New York;215
11780;Benjamin Kim;Jennifer Brown;4/6/2023;Chicago;882
11781;John Smith;Jennifer Brown;4/6/2023;San Francisco;228
11782;Michael Kim;Jennifer Brown;4/6/2023;Orlando;574
11783;Sophia Nguyen;Jennifer Brown;4/6/2023;Boston;183
11784;Benjamin Kim;Jennifer Brown;4/6/2023;Chicago;164
11785;Emily Chen;Jennifer Brown;4/6/2023;Philadelphia;689
11786;Avery Brown;Jennifer Brown;4/6/2023;Washington, D.C.;335
11787;Sophia Nguyen;Jennifer Brown;4/6/2023;Atlanta;673
11788;Isabella Jackson;Jennifer Brown;4/6/2023;Atlanta;988
11789;John Smith;Jennifer Brown;4/6/2023;Kansas City;276
11790;Lucas Wong;Jennifer Brown;4/6/2023;Kansas City;460
11791;Samantha Lee;Jennifer Brown;4/6/2023;Philadelphia;482
11792;Emily Chen;Jennifer Brown;4/6/2023;Miami;663
11793;Michael Kim;Jennifer Brown;4/6/2023;San Francisco;660
11794;Ethan Wilson;Jennifer Brown;4/6/2023;Indianapolis;959
11795;Samantha Lee;Jennifer Brown;4/6/2023;Los Angeles;271
11796;Olivia Davis;Jennifer Brown;4/6/2023;Los Angeles;279
11797;Avery Brown;Jennifer Brown;4/6/2023;Boston;701
11798;Michael Kim;Jennifer Brown;4/6/2023;New York;973
11799;Emily Chen;Jennifer Brown;4/6/2023;Seattle;210
11800;Robert Johnson;Jennifer Brown;4/6/2023;Los Angeles;232
11801;Ethan Wilson;Jennifer Brown;4/6/2023;Seattle;545
11802;Thomas Martinez;Jennifer Brown;4/6/2023;Boston;409
11803;Thomas Martinez;Jennifer Brown;4/6/2023;Denver;308
11804;Benjamin Kim;Jennifer Brown;4/6/2023;Indianapolis;615
11805;William Rodriguez;Jennifer Brown;4/6/2023;Orlando;51
11806;John Smith;Jennifer Brown;4/6/2023;Seattle;688
11807;Ethan Wilson;Jennifer Brown;4/6/2023;Kansas City;177
11808;Sophia Nguyen;Jennifer Brown;4/6/2023;Atlanta;368
11809;Olivia Davis;Jennifer Brown;4/6/2023;Seattle;980
11810;John Smith;Jennifer Brown;4/6/2023;Boston;684
11811;Michael Kim;Jennifer Brown;4/6/2023;Atlanta;851
11812;Samantha Lee;Jennifer Brown;4/6/2023;Seattle;417
11813;Lucas Wong;Jennifer Brown;4/6/2023;Philadelphia;645
11814;Jane Doe;Jennifer Brown;4/6/2023;Los Angeles;517
11815;Isabella Jackson;Jennifer Brown;4/6/2023;Atlanta;744
11816;Robert Johnson;Jennifer Brown;4/6/2023;Washington, D.C.;833
11817;Jane Doe;Jennifer Brown;4/6/2023;New York;564
11818;Benjamin Kim;Jennifer Brown;4/6/2023;Miami;507
11819;Sophia Nguyen;Jennifer Brown;4/6/2023;Denver;713
11820;Thomas Martinez;Jennifer Brown;4/6/2023;Atlanta;613
11821;Benjamin Kim;Jennifer Brown;4/6/2023;Kansas City;235
11822;Robert Johnson;Jennifer Brown;4/6/2023;Kansas City;970
11823;Avery Brown;Jennifer Brown;4/6/2023;Washington, D.C.;208
11824;Olivia Davis;Jennifer Brown;4/6/2023;Philadelphia;798
11825;Robert Johnson;Jennifer Brown;4/6/2023;Atlanta;495
11826;Sophia Nguyen;Jennifer Brown;4/6/2023;Los Angeles;962
11827;Samantha Lee;Jennifer Brown;4/6/2023;Washington, D.C.;85
11828;Robert Johnson;Jennifer Brown;4/6/2023;Houston;738
11829;Robert Johnson;Jennifer Brown;4/6/2023;Atlanta;148
11830;William Rodriguez;Jennifer Brown;4/6/2023;Washington, D.C.;138
11831;Avery Brown;Jennifer Brown;4/6/2023;Boston;893
11832;Samantha Lee;Jennifer Brown;4/6/2023;Los Angeles;211
11833;Thomas Martinez;Jennifer Brown;4/6/2023;Miami;723
11834;Olivia Davis;Jennifer Brown;4/6/2023;Chicago;561
11835;Ethan Wilson;Jennifer Brown;4/6/2023;Philadelphia;954
11836;Lucas Wong;Jennifer Brown;4/6/2023;Houston;365
11837;Michael Kim;Jennifer Brown;4/6/2023;Miami;116
11838;Thomas Martinez;Jennifer Brown;4/6/2023;Seattle;628
11839;Avery Brown;Jennifer Brown;4/6/2023;Miami;928
11840;Ethan Wilson;Jennifer Brown;4/6/2023;New York;773
11841;Isabella Jackson;Jennifer Brown;4/6/2023;Philadelphia;940
11842;William Rodriguez;Jennifer Brown;4/6/2023;New York;575
11843;John Smith;Jennifer Brown;4/6/2023;New York;20
11844;Ethan Wilson;Jennifer Brown;4/6/2023;Philadelphia;987
11845;Michael Kim;Jennifer Brown;4/6/2023;Denver;754
11846;Ethan Wilson;Jennifer Brown;4/6/2023;Houston;852
11847;Sophia Nguyen;Jennifer Brown;4/6/2023;Boston;384
11848;Lucas Wong;Jennifer Brown;4/6/2023;Kansas City;2
11849;Lucas Wong;Jennifer Brown;4/6/2023;Boston;237
11850;Olivia Davis;Jennifer Brown;4/6/2023;Los Angeles;617
11851;Sophia Nguyen;Jennifer Brown;4/6/2023;San Francisco;78
11852;Ethan Wilson;Jennifer Brown;4/6/2023;Miami;498
11853;Ethan Wilson;Jennifer Brown;4/6/2023;Atlanta;201
11854;Isabella Jackson;Jennifer Brown;4/6/2023;Miami;215
11855;Olivia Davis;Jennifer Brown;4/6/2023;Seattle;13
11856;Thomas Martinez;Jennifer Brown;4/6/2023;Boston;573
11857;Olivia Davis;Jennifer Brown;4/6/2023;New York;255
11858;Samantha Lee;Jennifer Brown;4/6/2023;New York;773
11859;Avery Brown;Jennifer Brown;4/6/2023;Philadelphia;174
11860;Emily Chen;Jennifer Brown;4/6/2023;New York;838
11861;Avery Brown;Jennifer Brown;4/6/2023;Philadelphia;415
11862;Sophia Nguyen;Jennifer Brown;4/6/2023;Kansas City;807
11863;Ethan Wilson;Jennifer Brown;4/6/2023;New York;342
11864;Jane Doe;Jennifer Brown;4/6/2023;Boston;813
11865;Emily Chen;Jennifer Brown;4/6/2023;Washington, D.C.;145
11866;Samantha Lee;Jennifer Brown;4/6/2023;Los Angeles;173
11867;Avery Brown;Jennifer Brown;4/6/2023;Miami;860
11868;Olivia Davis;Jennifer Brown;4/6/2023;Houston;50
11869;Avery Brown;Jennifer Brown;4/6/2023;Los Angeles;544
11870;Jane Doe;Jennifer Brown;4/6/2023;New York;108
11871;John Smith;Jennifer Brown;4/6/2023;Philadelphia;329
11872;John Smith;Jennifer Brown;4/6/2023;New York;651
11873;Avery Brown;Jennifer Brown;4/6/2023;Atlanta;960
11874;Sophia Nguyen;Jennifer Brown;4/6/2023;Kansas City;958
11875;Lucas Wong;Jennifer Brown;4/6/2023;Washington, D.C.;417
11876;Benjamin Kim;Jennifer Brown;4/6/2023;Miami;487
11877;Thomas Martinez;Jennifer Brown;4/6/2023;Atlanta;327
11878;Emily Chen;Jennifer Brown;4/6/2023;Atlanta;278
11879;Avery Brown;Jennifer Brown;4/6/2023;Kansas City;604
11880;John Smith;Jennifer Brown;4/6/2023;Orlando;316
11881;Jane Doe;Jennifer Brown;4/6/2023;Indianapolis;987
11882;Lucas Wong;Jennifer Brown;4/6/2023;Los Angeles;163
11883;Avery Brown;Jennifer Brown;4/6/2023;Orlando;2
11884;William Rodriguez;Jennifer Brown;4/6/2023;San Francisco;640
11885;Benjamin Kim;Jennifer Brown;4/6/2023;Indianapolis;87
11886;Emily Chen;Jennifer Brown;4/6/2023;Denver;631
11887;Benjamin Kim;Jennifer Brown;4/6/2023;Orlando;482
11888;William Rodriguez;Jennifer Brown;4/6/2023;Boston;510
11889;Emily Chen;Jennifer Brown;4/6/2023;Atlanta;287
11890;Michael Kim;Jennifer Brown;4/6/2023;Atlanta;654
11891;Thomas Martinez;Jennifer Brown;4/6/2023;San Francisco;710
11892;Jane Doe;Jennifer Brown;4/6/2023;Miami;341
11893;Olivia Davis;Jennifer Brown;4/6/2023;Philadelphia;897
11894;Samantha Lee;Jennifer Brown;4/6/2023;Washington, D.C.;359
11895;Lucas Wong;Jennifer Brown;4/6/2023;Houston;198
11896;John Smith;Jennifer Brown;4/6/2023;Orlando;832
11897;Emily Chen;Jennifer Brown;4/6/2023;Kansas City;627
11898;Lucas Wong;Jennifer Brown;4/6/2023;Boston;517
11899;Olivia Davis;Jennifer Brown;4/6/2023;Atlanta;997
11900;Avery Brown;Jennifer Brown;4/6/2023;Chicago;337
11901;Avery Brown;Jennifer Brown;4/6/2023;Orlando;662
11902;Ethan Wilson;Jennifer Brown;4/6/2023;Chicago;523
11903;Jane Doe;Jennifer Brown;4/6/2023;Washington, D.C.;323
11904;Thomas Martinez;Jennifer Brown;4/6/2023;Los Angeles;75
11905;Robert Johnson;Jennifer Brown;4/6/2023;Philadelphia;577
11906;Thomas Martinez;Jennifer Brown;4/6/2023;Indianapolis;108
11907;Olivia Davis;Jennifer Brown;4/6/2023;Orlando;990
11908;Thomas Martinez;Jennifer Brown;4/6/2023;Washington, D.C.;365
11909;Emily Chen;Jennifer Brown;4/6/2023;Kansas City;601
11910;Benjamin Kim;Jennifer Brown;4/6/2023;Indianapolis;538
11911;Olivia Davis;Jennifer Brown;4/6/2023;Indianapolis;640
11912;Samantha Lee;Jennifer Brown;4/6/2023;New York;207
11913;John Smith;Jennifer Brown;4/6/2023;New York;322
11914;William Rodriguez;Jennifer Brown;4/6/2023;Boston;530
11915;Ethan Wilson;Jennifer Brown;4/6/2023;Washington, D.C.;80
11916;Jane Doe;Jennifer Brown;4/6/2023;Orlando;45
11917;Lucas Wong;Jennifer Brown;4/6/2023;Orlando;404
11918;Isabella Jackson;Jennifer Brown;4/6/2023;Chicago;551
11919;Avery Brown;Jennifer Brown;4/6/2023;Miami;223
11920;Sophia Nguyen;Jennifer Brown;4/6/2023;Chicago;257
11921;Avery Brown;Jennifer Brown;4/6/2023;Chicago;384
11922;John Smith;Jennifer Brown;4/6/2023;Kansas City;152
11923;Ethan Wilson;Jennifer Brown;4/6/2023;Denver;549
11924;Robert Johnson;Jennifer Brown;4/6/2023;Miami;366
11925;Avery Brown;Jennifer Brown;4/6/2023;Boston;150
11926;Michael Kim;Jennifer Brown;4/6/2023;Indianapolis;203
11927;Avery Brown;Jennifer Brown;4/6/2023;Washington, D.C.;431
11928;Jane Doe;Jennifer Brown;4/6/2023;Chicago;399
11929;Avery Brown;Jennifer Brown;4/6/2023;New York;498
11930;Jane Doe;Jennifer Brown;4/6/2023;Atlanta;171
11931;Sophia Nguyen;Jennifer Brown;4/6/2023;Miami;866
11932;Emily Chen;Jennifer Brown;4/6/2023;New York;843
11933;Sophia Nguyen;Jennifer Brown;4/6/2023;Atlanta;293
11934;Benjamin Kim;Jennifer Brown;4/6/2023;Kansas City;416
11935;Avery Brown;Jennifer Brown;4/6/2023;Miami;359
11936;Michael Kim;Jennifer Brown;4/6/2023;Kansas City;872
11937;Thomas Martinez;Jennifer Brown;4/6/2023;Boston;365
11938;Emily Chen;Jennifer Brown;4/6/2023;Los Angeles;63
11939;Emily Chen;Jennifer Brown;4/6/2023;Kansas City;988
11940;Jane Doe;Jennifer Brown;4/6/2023;Denver;157
11941;Thomas Martinez;Jennifer Brown;4/6/2023;Houston;856
11942;Robert Johnson;Jennifer Brown;4/6/2023;Atlanta;892
11943;Samantha Lee;Jennifer Brown;4/6/2023;Washington, D.C.;457
11944;Robert Johnson;Jennifer Brown;4/6/2023;Boston;895
11945;John Smith;Jennifer Brown;4/6/2023;Atlanta;966
11946;Thomas Martinez;Jennifer Brown;4/6/2023;Washington, D.C.;281
11947;Samantha Lee;Jennifer Brown;4/6/2023;Seattle;861
11948;Sophia Nguyen;Jennifer Brown;4/6/2023;San Francisco;399
11949;Thomas Martinez;Jennifer Brown;4/6/2023;Seattle;155
11950;Thomas Martinez;Jennifer Brown;4/6/2023;Chicago;119
11951;Avery Brown;Jennifer Brown;4/6/2023;Los Angeles;443
11952;Olivia Davis;Jennifer Brown;4/6/2023;Miami;646
11953;Robert Johnson;Jennifer Brown;4/6/2023;Atlanta;518
11954;Isabella Jackson;Jennifer Brown;4/6/2023;Miami;622
11955;Robert Johnson;Jennifer Brown;4/6/2023;San Francisco;115
11956;Benjamin Kim;Jennifer Brown;4/6/2023;Denver;680
11957;Thomas Martinez;Jennifer Brown;4/6/2023;Los Angeles;175
11958;Michael Kim;Jennifer Brown;4/6/2023;Indianapolis;941
11959;Emily Chen;Jennifer Brown;4/6/2023;Washington, D.C.;422
11960;Benjamin Kim;Jennifer Brown;4/6/2023;Seattle;510
11961;John Smith;Jennifer Brown;4/6/2023;Washington, D.C.;295
11962;John Smith;Jennifer Brown;4/6/2023;Indianapolis;392
11963;Sophia Nguyen;Jennifer Brown;4/6/2023;San Francisco;551
11964;Ethan Wilson;Jennifer Brown;4/6/2023;Chicago;223
11965;Benjamin Kim;Jennifer Brown;4/6/2023;Seattle;99
11966;Ethan Wilson;Jennifer Brown;4/6/2023;Miami;376
11967;Lucas Wong;Jennifer Brown;4/6/2023;San Francisco;969
11968;Ethan Wilson;Jennifer Brown;4/6/2023;Atlanta;609
11969;Thomas Martinez;Jennifer Brown;4/6/2023;Denver;777
11970;Jane Doe;Jennifer Brown;4/6/2023;Seattle;984
11971;Lucas Wong;Jennifer Brown;4/6/2023;Washington, D.C.;131
11972;Isabella Jackson;Jennifer Brown;4/6/2023;Los Angeles;44
11973;Benjamin Kim;Jennifer Brown;4/6/2023;Indianapolis;960
11974;Lucas Wong;Jennifer Brown;4/6/2023;Denver;658
11975;Jane Doe;Jennifer Brown;4/6/2023;San Francisco;993
11976;William Rodriguez;Jennifer Brown;4/6/2023;San Francisco;1
11977;Ethan Wilson;Jennifer Brown;4/6/2023;Philadelphia;444
11978;Sophia Nguyen;Jennifer Brown;4/6/2023;Miami;600
11979;Lucas Wong;Jennifer Brown;4/6/2023;Kansas City;859
11980;Michael Kim;Jennifer Brown;4/6/2023;Orlando;559
11981;Samantha Lee;Jennifer Brown;4/6/2023;Boston;720
11982;Thomas Martinez;Jennifer Brown;4/6/2023;Philadelphia;112
11983;Lucas Wong;Jennifer Brown;4/6/2023;Houston;976
11984;Thomas Martinez;Jennifer Brown;4/6/2023;Denver;284
11985;Sophia Nguyen;Jennifer Brown;4/6/2023;Philadelphia;189
11986;Ethan Wilson;Jennifer Brown;4/6/2023;Washington, D.C.;23
11987;Thomas Martinez;Jennifer Brown;4/6/2023;Boston;642
11988;Samantha Lee;Jennifer Brown;4/6/2023;Washington, D.C.;33
11989;Sophia Nguyen;Jennifer Brown;4/6/2023;Kansas City;276
11990;Robert Johnson;Jennifer Brown;4/6/2023;Indianapolis;482
11991;Sophia Nguyen;Jennifer Brown;4/6/2023;Los Angeles;30
11992;Sophia Nguyen;Jennifer Brown;4/6/2023;Orlando;991
11993;Samantha Lee;Jennifer Brown;4/6/2023;Atlanta;127
11994;John Smith;Jennifer Brown;4/6/2023;New York;927
11995;Thomas Martinez;Jennifer Brown;4/6/2023;New York;106
11996;Avery Brown;Jennifer Brown;4/6/2023;Atlanta;108
11997;Thomas Martinez;Jennifer Brown;4/6/2023;Los Angeles;962
11998;Jane Doe;Jennifer Brown;4/6/2023;Seattle;947
11999;Thomas Martinez;Jennifer Brown;4/6/2023;San Francisco;570
12000;Michael Kim;Jennifer Brown;4/6/2023;Miami;490
12001;Ethan Wilson;Christopher Wilson;4/6/2023;Orlando;609
12002;Isabella Jackson;Christopher Wilson;4/6/2023;Los Angeles;694
12003;Benjamin Kim;Christopher Wilson;4/6/2023;Seattle;370
12004;Isabella Jackson;Christopher Wilson;4/6/2023;Washington, D.C.;630
12005;John Smith;Christopher Wilson;4/6/2023;Los Angeles;86
12006;William Rodriguez;Christopher Wilson;4/6/2023;Denver;971
12007;Avery Brown;Christopher Wilson;4/6/2023;Boston;205
12008;Jane Doe;Christopher Wilson;4/6/2023;Atlanta;496
12009;Olivia Davis;Christopher Wilson;4/6/2023;Kansas City;917
12010;Isabella Jackson;Christopher Wilson;4/6/2023;Miami;137
12011;Emily Chen;Christopher Wilson;4/6/2023;Seattle;956
12012;Sophia Nguyen;Christopher Wilson;4/6/2023;Houston;2
12013;Jane Doe;Christopher Wilson;4/6/2023;Washington, D.C.;919
12014;Sophia Nguyen;Christopher Wilson;4/6/2023;New York;810
12015;Thomas Martinez;Christopher Wilson;4/6/2023;New York;688
12016;Sophia Nguyen;Christopher Wilson;4/6/2023;Indianapolis;80
12017;Sophia Nguyen;Christopher Wilson;4/6/2023;Orlando;502
12018;William Rodriguez;Christopher Wilson;4/6/2023;Indianapolis;245
12019;Michael Kim;Christopher Wilson;4/6/2023;Denver;78
12020;Emily Chen;Christopher Wilson;4/6/2023;Kansas City;277
12021;Benjamin Kim;Christopher Wilson;4/6/2023;Indianapolis;201
12022;Emily Chen;Christopher Wilson;4/6/2023;New York;520
12023;Sophia Nguyen;Christopher Wilson;4/6/2023;Atlanta;157
12024;Samantha Lee;Christopher Wilson;4/6/2023;Denver;269
12025;Samantha Lee;Christopher Wilson;4/6/2023;New York;911
12026;Ethan Wilson;Christopher Wilson;4/6/2023;Chicago;539
12027;Benjamin Kim;Christopher Wilson;4/6/2023;Houston;683
12028;Michael Kim;Christopher Wilson;4/6/2023;Boston;344
12029;Michael Kim;Christopher Wilson;4/6/2023;Miami;275
12030;Avery Brown;Christopher Wilson;4/6/2023;San Francisco;317
12031;Robert Johnson;Christopher Wilson;4/6/2023;Seattle;220
12032;Ethan Wilson;Christopher Wilson;4/6/2023;Houston;123
12033;Ethan Wilson;Christopher Wilson;4/6/2023;Atlanta;295
12034;Thomas Martinez;Christopher Wilson;4/6/2023;New York;27
12035;Thomas Martinez;Christopher Wilson;4/6/2023;Kansas City;433
12036;Thomas Martinez;Christopher Wilson;4/6/2023;Kansas City;366
12037;Lucas Wong;Christopher Wilson;4/6/2023;Orlando;392
12038;Jane Doe;Christopher Wilson;4/6/2023;Philadelphia;979
12039;Ethan Wilson;Christopher Wilson;4/6/2023;Indianapolis;123
12040;Thomas Martinez;Christopher Wilson;4/6/2023;San Francisco;100
12041;Lucas Wong;Christopher Wilson;4/6/2023;Chicago;77
12042;William Rodriguez;Christopher Wilson;4/6/2023;Los Angeles;832
12043;Olivia Davis;Christopher Wilson;4/6/2023;Indianapolis;893
12044;Avery Brown;Christopher Wilson;4/6/2023;Boston;524
12045;Benjamin Kim;Christopher Wilson;4/6/2023;Philadelphia;855
12046;Sophia Nguyen;Christopher Wilson;4/6/2023;Los Angeles;917
12047;Jane Doe;Christopher Wilson;4/6/2023;Miami;383
12048;Robert Johnson;Christopher Wilson;4/6/2023;Atlanta;574
12049;Emily Chen;Christopher Wilson;4/6/2023;Washington, D.C.;784
12050;John Smith;Christopher Wilson;4/6/2023;Los Angeles;784
12051;Michael Kim;Christopher Wilson;4/6/2023;Boston;110
12052;Thomas Martinez;Christopher Wilson;4/6/2023;Washington, D.C.;609
12053;Sophia Nguyen;Christopher Wilson;4/6/2023;Indianapolis;205
12054;Michael Kim;Christopher Wilson;4/6/2023;San Francisco;107
12055;Michael Kim;Christopher Wilson;4/6/2023;Atlanta;319
12056;Michael Kim;Christopher Wilson;4/6/2023;Atlanta;647
12057;Ethan Wilson;Christopher Wilson;4/6/2023;Indianapolis;924
12058;Robert Johnson;Christopher Wilson;4/6/2023;Orlando;992
12059;John Smith;Christopher Wilson;4/6/2023;Denver;163
12060;Isabella Jackson;Christopher Wilson;4/6/2023;New York;398
12061;Michael Kim;Christopher Wilson;4/6/2023;Atlanta;361
12062;John Smith;Christopher Wilson;4/6/2023;Chicago;868
12063;Emily Chen;Christopher Wilson;4/6/2023;Indianapolis;410
12064;Sophia Nguyen;Christopher Wilson;4/6/2023;Kansas City;761
12065;William Rodriguez;Christopher Wilson;4/6/2023;Orlando;40
12066;Isabella Jackson;Christopher Wilson;4/6/2023;Atlanta;47
12067;Michael Kim;Christopher Wilson;4/6/2023;Los Angeles;609
12068;Olivia Davis;Christopher Wilson;4/6/2023;Philadelphia;168
12069;Avery Brown;Christopher Wilson;4/6/2023;Los Angeles;74
12070;Olivia Davis;Christopher Wilson;4/6/2023;Houston;595
12071;John Smith;Christopher Wilson;4/6/2023;Kansas City;345
12072;Jane Doe;Christopher Wilson;4/6/2023;Atlanta;683
12073;Olivia Davis;Christopher Wilson;4/6/2023;Philadelphia;957
12074;Lucas Wong;Christopher Wilson;4/6/2023;Washington, D.C.;88
12075;Olivia Davis;Christopher Wilson;4/6/2023;Houston;516
12076;Olivia Davis;Christopher Wilson;4/6/2023;Washington, D.C.;181
12077;Jane Doe;Christopher Wilson;4/6/2023;Washington, D.C.;652
12078;John Smith;Christopher Wilson;4/6/2023;Seattle;385
12079;William Rodriguez;Christopher Wilson;4/6/2023;Indianapolis;208
12080;Sophia Nguyen;Christopher Wilson;4/6/2023;Miami;615
12081;John Smith;Christopher Wilson;4/6/2023;Seattle;149
12082;Thomas Martinez;Christopher Wilson;4/6/2023;Los Angeles;702
12083;Robert Johnson;Christopher Wilson;4/6/2023;Orlando;680
12084;Jane Doe;Christopher Wilson;4/6/2023;Chicago;853
12085;Benjamin Kim;Christopher Wilson;4/6/2023;Indianapolis;975
12086;Thomas Martinez;Christopher Wilson;4/6/2023;Orlando;665
12087;Thomas Martinez;Christopher Wilson;4/6/2023;Orlando;223
12088;John Smith;Christopher Wilson;4/6/2023;San Francisco;299
12089;Avery Brown;Christopher Wilson;4/6/2023;San Francisco;70
12090;William Rodriguez;Christopher Wilson;4/6/2023;Washington, D.C.;992
12091;Benjamin Kim;Christopher Wilson;4/6/2023;Indianapolis;857
12092;Avery Brown;Christopher Wilson;4/6/2023;Orlando;756
